brand,title,product_type,tags,handle,product_url,price_min_inr,price_max_inr,option_names,variants,num_images,image_urls,created_at,updated_at
Crompton,"Crompton Rapidjet TDS 2000, 3000W Instant Water Heater 3 Litre",Instant Water Heaters,Instant Water Heater,crompton-rapidjet-tds-2000-3000w-instant-water-heater-3-litre,https://www.crompton.co.in/products/crompton-rapidjet-tds-2000-3000w-instant-water-heater-3-litre,5999.0,5999.0,Color,White :: SKU=AIWH-3LRPJTDS3KW5Y-new :: ₹5999.00,6,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner1_d23a83f9-1283-4b5d-8f5c-fd1b0277e0b4.png?v=1768224795 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner2_d7e68ee0-e95d-4f80-986e-cd58fa185151.jpg?v=1768224796 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner3_5a852841-b98a-4a30-a761-74473bcfb9e1.jpg?v=1768224795 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_afd8c29c-bd7b-4e50-a9aa-46de23c9fc28.jpg?v=1768224795 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner5_daebdcfb-e9d2-41c2-ae10-bb3a0be59a71.jpg?v=1768224795 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner6_08dc8059-4d0b-400c-9de1-a86163f96f8a.jpg?v=1768224795,2026-01-12T19:03:13+05:30,2026-09-08T08:56:46+05:30
Crompton,"Crompton Classic DLX, 2000W Storage Water Heater",Storage Water Heaters,Storage Water Heaters,crompton-classic-dlx-2000w-storage-water-heater,https://www.crompton.co.in/products/crompton-classic-dlx-2000w-storage-water-heater,9300.0,13100.0,"Color, Sizes",White/25-L :: SKU=ASWH-5325 :: ₹13100.00 | White/15-L :: SKU=ASWH-5315 :: ₹11100.00 | White/10-L :: SKU=ASWH-5310 :: ₹10100.00 | White/6-L :: SKU=ASWH-5306 :: ₹9300.00,7,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner1_acc1deb9-ef3f-42a0-bd57-fff80f19813f.png?v=1768460864 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner2_7f5254be-f6f7-4691-8640-e6d3b57326ea.jpg?v=1768460835 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner3_b8ac1cfe-9643-4475-a54a-ee9e8dc34dc2.jpg?v=1768460836 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_6602cbee-420b-40d5-bc1f-387d33dfdd42.jpg?v=1768460836 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner5_00117c56-7916-44b0-82be-fd92af91c981.jpg?v=1768460836 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner6_9f5f2ccb-44ed-4947-98cb-5a1caa449dcf.jpg?v=1768460836 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner7_2c041ff5-f476-4a15-9807-15eea8cbee22.jpg?v=1768460836,2026-01-06T12:44:42+05:30,2026-09-08T08:56:46+05:30
Crompton,"Crompton Versa HZ RHS, 2000W Horizontal Storage Water Heater",Storage Water Heaters,Storage Water Heaters,crompton-versa-hz-rhs-2000w-horizontal-storage-water-heater,https://www.crompton.co.in/products/crompton-versa-hz-rhs-2000w-horizontal-storage-water-heater,11900.0,13900.0,"Color, Sizes",White/25-L :: SKU=ASWH-4125RHS :: ₹11900.00 | White/15-L :: SKU=ASWH-4115RHS :: ₹12900.00 | White/10-L :: SKU=ASWH-4110RHS :: ₹13900.00,7,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner1_cc5819fe-b871-4996-bd13-0c084e8c16c2.png?v=1767683683 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner2_b86472a7-7a00-445f-9483-398e81dc2380.jpg?v=1767683683 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner3_e84d1605-6981-4b11-b917-f16a3109e8b1.jpg?v=1767683682 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_e78c6d14-dcd7-4988-8c0d-76e1f0467264.jpg?v=1767683682 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner5_bb55a575-a6a6-49f9-a97d-9214b71b350f.jpg?v=1767683682 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner6_febb15e0-5247-4464-8717-b5145f89cb72.jpg?v=1767683683 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner7_0baaaf21-6d6c-4674-82f1-783723a17a2d.jpg?v=1767683683,2026-01-06T12:44:40+05:30,2026-09-08T08:56:46+05:30
Crompton,CFCHM6E1.5B-V24 - Pressure Booster Pump,Agricultural Pumps,"agricultural, Pressure Booster Pump",cfchm6e1-5b-v24-pressure-booster-pump,https://www.crompton.co.in/products/cfchm6e1-5b-v24-pressure-booster-pump,43600.0,43600.0,Color,Black & Silver :: SKU=CFCHM6E1.5B-V24 :: ₹43600.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/CFCHM6E1.5B-V24.png?v=1767185143 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard1_8038adac-d40b-4b17-a90d-e6b8ff73273d.jpg?v=1767185143 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard2_bbf593fc-bcdc-46d2-a511-af26197d21f3.jpg?v=1767185143 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard_3_b2c535ad-52b4-4ea8-895a-38a5150834db.jpg?v=1769174643 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard4_0987a927-2513-4eb7-a6a0-de1f148b43d3.jpg?v=1769174643,2025-12-31T18:15:40+05:30,2026-09-08T08:56:46+05:30
Crompton,Crompton Hob Viona Plus 82 Cm 4 Burner,Hobs,"Built-In Gas Hob, Hobs, Hybrid Design",crompton-hob-viona-plus-82-cm-4-burner,https://www.crompton.co.in/products/crompton-hob-viona-plus-82-cm-4-burner,51299.0,51299.0,Color,Black :: SKU=HOB-VPDC824-MBL :: ₹51299.00,7,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner1_4ee35db0-c810-455f-b5c1-de61970ba993.png?v=1766578982 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner2_339ad833-ae39-461e-9454-e36d8b9327f3.jpg?v=1766578980 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner3_bcc71844-430a-4980-a8aa-e81dc73c630d.jpg?v=1766578981 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_1_bb447115-1db9-439e-957d-a0b9a48a5214.jpg?v=1766578980 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_4c78d435-f184-40f9-a542-7edbb1ea5a49.jpg?v=1766578981 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner6_2.jpg?v=1766578980 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner7_cfc3c48a-7a86-4605-be6f-31bb5ad5f6d8.jpg?v=1766578981,2025-12-24T17:52:58+05:30,2026-09-08T08:56:46+05:30
Crompton,Crompton Hob Viona Plus 78 Cm 3 Burner,Hobs,"Built-In Gas Hob, Hobs, Hybrid Design",crompton-hob-viona-plus-78-cm-3-burner,https://www.crompton.co.in/products/crompton-hob-viona-plus-78-cm-3-burner,46048.0,46048.0,Color,Black :: SKU=HOB-VPDC783-MBL :: ₹46048.00,7,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner1_55712d79-8677-431a-b5e5-08d4c46b59f0.png?v=1766578979 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner2_ccb5fd61-77a7-4ded-aa99-e7231e33c9df.jpg?v=1766578978 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner3_aaae08fd-e8c1-490d-b95f-87207c9b7d5f.jpg?v=1766578978 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner4_cda3c123-8151-4334-9b27-fd76533b3630.jpg?v=1766578978 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner5_bc878606-415f-45bd-96b4-331890baba08.jpg?v=1766578978 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner7_2dd2cc90-3e5e-4854-b206-cdf7dbe6df4f.jpg?v=1766578978 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/PLBanner7_d69abcac-9401-414c-ac1a-16f2da27b1b1.jpg?v=1766578978,2025-12-24T17:52:56+05:30,2026-09-08T08:56:46+05:30
Crompton,OWE052(1PH)C-21 - Openwell Submersible Pump,Agricultural Pumps,"agricultural, Openwell Submersible Pumps",owe0521phc-21-openwell-submersible-pump,https://www.crompton.co.in/products/owe0521phc-21-openwell-submersible-pump,12025.0,12025.0,Color,Black & Silver :: SKU=OWE052(1PH)C-21 :: ₹12025.00,6,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold0.png?v=1766464217 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold1_d84cbfb7-0ae7-48ee-b813-be97457e2020.jpg?v=1766464217 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold2_06a0cb8c-4258-41ac-a3b4-3495777ebe65.jpg?v=1766464217 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold3_5367c5d2-1ecf-4802-8bd0-1152d25ab07b.jpg?v=1766464217 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold4_3df164f2-e43b-4091-a3d0-ec1fce9298a6.jpg?v=1766464217 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Fold5_46e75cc6-af9b-4e61-8b19-5a129f3f702b.jpg?v=1766464217,2025-12-23T10:00:15+05:30,2026-09-08T08:56:46+05:30
Crompton,WIN DURA II - Mini Self Priming Regenerative Pump,Agricultural Pumps,"agricultural, Mini Pump",win-dura-ii-mini-self-priming-regenerative-pump,https://www.crompton.co.in/products/win-dura-ii-mini-self-priming-regenerative-pump,4775.0,4775.0,Color,Black & Silver :: SKU=WIN DURA II :: ₹4775.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard0_b6add13b-0859-4fd6-9930-5a12b11c2368.png?v=1766464214 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard1_d5e8dd2f-5875-4028-a073-d7302489a2cb.jpg?v=1766464213 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard2_fa942f70-3653-4927-93e6-44f06d5bbc78.jpg?v=1766464213 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard3_33c2d770-a088-4a4b-a90e-64dc88762f0c.jpg?v=1766464213 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard4_63c50c23-1f7b-40d9-85d6-e8b8f6aa2825.jpg?v=1766464213,2025-12-23T10:00:10+05:30,2026-09-08T08:56:46+05:30
Crompton,ELITE PLUS I - Mini Self Priming Regenerative Pump 1 HP,Agricultural Pumps,agricultural,elite-plus-i,https://www.crompton.co.in/products/elite-plus-i,12850.0,12850.0,Color,Blue & Red :: SKU=ELITE PLUS I :: ₹12850.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/ElitePlus1_c8e6f7ad-c8d0-47d2-8426-81cea34809fc.png?v=1766464211 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard1_6b704cf6-2b89-4779-a01b-c5686f9b7b98.jpg?v=1766464210 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard2_8e1bf899-8c95-48ab-9b85-eb1c5b1ac5ba.jpg?v=1766464210 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard3_7bb02c46-4101-4d65-b1b9-5ab61649f3c8.jpg?v=1766464210 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/ElitePlusI.jpg?v=1766464210,2025-12-23T10:00:07+05:30,2026-09-08T08:56:46+05:30
Crompton,WIN DURA I - Mini Self Priming Regenerative Pump 1 HP,Agricultural Pumps,"agricultural, Mini Pump",win-dura-i,https://www.crompton.co.in/products/win-dura-i,6100.0,6100.0,Color,Black & Silver :: SKU=WIN DURA I :: ₹6100.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/WinDura1_4f2474af-8da4-4b71-9abc-60a418ef4bf0.png?v=1765790782 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard1_01880cca-7dc3-4788-873e-0cc4b8f0c58a.jpg?v=1765790781 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard2_0263a5fe-2670-4930-ba8b-16b7c045faf2.jpg?v=1765790781 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard3_88d696cc-f2c3-4cd2-8c94-e7cd5818b1c5.jpg?v=1765790782 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard4_1b39c8b4-8c7d-490f-a749-6b5702f48b5f.jpg?v=1765790781,2025-12-15T14:56:19+05:30,2026-09-08T08:56:46+05:30
Crompton,4W1/8-BUE-D40 - Borewell Submersible Pump 1 HP,Agricultural Pumps,Borewell Subemersible Pump,4w1-8-bue-d40,https://www.crompton.co.in/products/4w1-8-bue-d40,17925.0,17925.0,Color,Black & Silver :: SKU=4W1/8-BUE-D40 :: ₹17925.00,5,https://cdn.shopify.com/s/files/1/0715/1704/5040/files/4WDura_ef72cb03-c9d3-426e-8c15-8b3afb172fc7.png?v=1765790779 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard1_f63f5c1e-15bb-4bb8-ac08-d3ef29ff300d.jpg?v=1765790779 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard2_caec304e-fd8c-4323-bd55-06093a5ad5d0.png?v=1765790781 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard3_80cf4b27-d52c-4381-b525-5b5aaeb20f2b.jpg?v=1765790779 | https://cdn.shopify.com/s/files/1/0715/1704/5040/files/Artboard4_28573573-04f4-456b-bfe8-85a80902b557.png?v=1765790781,2025-12-15T14:56:16+05:30,2026-09-08T08:56:46+05:30
