category,name,price_text,product_url,image_url
Ceiling Fans,Stealth Slim Underlight BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-slim-underlight-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhchbe5stg48_base_1_1.jpg
Ceiling Fans,Stealth Underlight BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-underlight-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcuae5pwt48_base_1.jpg
Ceiling Fans,Neon BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/neon-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcnoe5wht48_base_1_1.jpg
Ceiling Fans,Stealth Slim BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-slim-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhchce5grp48_base_1_1.jpg
Ceiling Fans,Ambrose BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/ambrose-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcob5sgmw48e_1.jpg
Ceiling Fans,Elio Plus BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/elio-plus-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcip5sdub48_2__1_1.jpg
Ceiling Fans,Cera Underlight BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/cera-underlight-bldc-ceiling-fan-fhcct5smist48-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/h/a/havells_cera_slate_cf_base.jpg
Ceiling Fans,Amaya BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/amaya-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcaystwht56_5_star_1.jpg
Ceiling Fans,Florette Underlight Smart BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/florette-underlight-smart-bldc-ceiling-fan-fhcla5ssbw52.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcla5ssbw52_base.jpg
Ceiling Fans,Crista BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/fhccb5schl48-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhccb5splc48_2.jpg
Ceiling Fans,Stealth Neo BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-neo-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcbg5swpw48_5_star_1.jpg
Ceiling Fans,Stealth Air BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcbhe5ibl48_base_1.jpg
Ceiling Fans,Efficiencia DX BLDC Ceiling Fan,,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhceo5sbrn48.jpg
Ceiling Fans,Enticer Prime BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/enticer-prime-bldc-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/p/e/pearl_white_chrome_2__2.jpg
Ceiling Fans,Albus Underlight Smart BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/albus-underlight-smart-bldc-ceiling-fan-fhcll5ssbw52.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcll5ssbw52_base.jpg
Ceiling Fans,Stealth Air BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbhe5pwt48p.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcbhe5pwt48p.jpg
Ceiling Fans,Trinity BLDC+ Ceiling Fan,,https://havells.com/fans/ceiling-fans/trinity-bldc-ceiling-fan-fhcyb5sdlc48.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcyb5sdlc48_1_.jpg
Ceiling Fans,Ambrose HS Decorative Ceiling Fans,,https://havells.com/fans/ceiling-fans/ambrose-es-decorative-ceiling-fans.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcam1schm48e_1_1.jpg
Ceiling Fans,Enticer Art Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/fhcea2sebr48-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcea2smbk48.jpg
Ceiling Fans,Orion ES Special Finish Ceiling Fan,,https://havells.com/fans/ceiling-fans/orion-es-special-finish-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcor1sbsn48_star_1.jpg
Ceiling Fans,Nicola ES Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/nicola-es-decorative-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcni1sbcu56_star_1.jpg
Ceiling Fans,Andria ES Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/fhcad2sebr48-c.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/a/n/andria_es.jpg
Ceiling Fans,Leganza 4B ES Decorative Ceiling Fan,,https://havells.com/fans/ceiling-fans/leganza-4b-es-decorative-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhclg1sbgl48_star.jpg
Ceiling Fans,SS 390 Regular Ceiling Fan,,https://havells.com/fans/ceiling-fans/ss-390-regular-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcss1swht48_1_1.jpg
Ceiling Fans,Samraat Regular Ceiling Fan,,https://havells.com/fans/ceiling-fans/samraat-es-regular-ceiling-fan.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcsv1sbrn36_star_1.jpg
Ceiling Fans,Speedster HS Regular Ceiling Fan,,https://havells.com/fans/ceiling-fans/speedster-hs-regular-ceiling-fan-fhcsrhswht36.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcsrhswht36_b.jpg
Ceiling Fans,Octet ES Underlight Special Finish Ceiling Fan,,https://havells.com/fans/ceiling-fans/octet-es-underlight-special-finish-ceiling-fan-fhcou1sbsn52.html,https://havells.com/media/catalog/product/cache/bebb556ccaa04236261d8ba5676ddf4d/f/h/fhcou1sbsn52_base.jpg
