brand,title,product_type,tags,handle,product_url,price_min_inr,price_max_inr,option_names,variants,num_images,image_urls,created_at,updated_at
Atomberg,Metallion 18  Metal Wall Fan,Wall Fans,"Renesa Series, Wall Fans",atomberg-metallion-18-metal-wall-fan,https://atomberg.com/products/atomberg-metallion-18-metal-wall-fan,4399.0,4399.0,"Color, Sweep Size",Midnight Black/450mm :: SKU=FG0949 :: ₹4399.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/hyena_wall_fan_plis_black_13_feb_1__1_c73b2549-bc86-4eb6-a94d-ac11924b14d7.jpg?v=1783437146,2026-07-07T20:42:23+05:30,2026-09-08T08:56:53+05:30
Atomberg,SilenceAire Hi-Speed Wall fan,Wall Fans,Wall Fans,silenceaire-hi-speed-plastic-wall-fan,https://atomberg.com/products/silenceaire-hi-speed-plastic-wall-fan,3899.0,3899.0,"Color, Sweep Size",Aegean Blue/400mm :: SKU=FG1293 :: ₹3899.00 | Midnight Black/400mm :: SKU=FG0994 :: ₹3899.00 | Snow White/400mm :: SKU=FG1292 :: ₹3899.00,3,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/silenceaire_wall_fan_plis_blue_13_feb_1.jpg?v=1783437139 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/silenceaire_wall_fan_plis_black_13_feb_1__1.jpg?v=1783437139 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/silenceaire_wall_fan_plis_white_13_feb_1.jpg?v=1783437139,2026-07-07T20:42:16+05:30,2026-09-08T08:56:53+05:30
Atomberg,Efficio Orb Exhaust Fan,Exhaust Fans,"Efficio Series Exhaust Fans, Exhaust Fans",atomberg-efficio-orb-exhaust-fan,https://atomberg.com/products/atomberg-efficio-orb-exhaust-fan,1249.0,1249.0,"Color, Sweep Size",Gloss Black/150mm :: SKU=FG1030 :: ₹1249.00 | Gloss White/150mm :: SKU=FG1029 :: ₹1249.00,2,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/efficio_orb_150_mm_black_pli_1.jpg?v=1783437131 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/efficio_orb_150_mm_white_pli_1.jpg?v=1783437131,2026-07-07T20:42:09+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Efficio Prime Black,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,shop-ceiling-fans-atomberg-efficio-prime-bldc-motor-with-remote-3-blade-ceiling-fan-black-srilanka,https://atomberg.com/products/shop-ceiling-fans-atomberg-efficio-prime-bldc-motor-with-remote-3-blade-ceiling-fan-black-srilanka,19900.0,19900.0,"Color, Sweep Size",Gloss Black/1400mm :: SKU=FG0798 :: ₹19900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/efficio_prime_plis_black-01.jpg?v=1783437116,2026-07-07T20:41:54+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Efficio Prime White,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,shop-ceiling-fans-atomberg-efficio-prime-bldc-motor-with-remote-3-blade-ceiling-fan-white-srilanka-1,https://atomberg.com/products/shop-ceiling-fans-atomberg-efficio-prime-bldc-motor-with-remote-3-blade-ceiling-fan-white-srilanka-1,19900.0,19900.0,"Color, Sweep Size",Gloss White/1400mm :: SKU=FG0800 :: ₹19900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/efficio_prime_plis-01.jpg?v=1783437110,2026-07-07T20:41:48+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Renesa Black,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,shop-ceiling-fans-atomberg-renesa-bldc-motor-with-remote-3-blade-ceiling-fan-black-srilanka,https://atomberg.com/products/shop-ceiling-fans-atomberg-renesa-bldc-motor-with-remote-3-blade-ceiling-fan-black-srilanka,20900.0,20900.0,"Color, Sweep Size",Midnight Black/1400mm :: SKU=FG0756 :: ₹20900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/renesa_prime_remote_midnight_black_plis-01.jpg?v=1783437103,2026-07-07T20:41:42+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Renesa Pedestal Black,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,atomberg-pedestal-fan-renesa-bldc-motor-energy-saving-pedestal-fan-400mm-with-remote-control-black-srilanka,https://atomberg.com/products/atomberg-pedestal-fan-renesa-bldc-motor-energy-saving-pedestal-fan-400mm-with-remote-control-black-srilanka,23900.0,23900.0,"Color, Sweep Size, Variant",Midnight Black/400mm/Swing :: SKU=FG0647 :: ₹23900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/black.jpg?v=1783437097,2026-07-07T20:41:35+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Renesa+ Golden Oakwood,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,atomberg-renesa-plus-bldc-motor-with-remote-3-blade-ceiling-fan-srilanka,https://atomberg.com/products/atomberg-renesa-plus-bldc-motor-with-remote-3-blade-ceiling-fan-srilanka,24900.0,24900.0,"Color, Sweep Size",Golden Oakwood/1400mm :: SKU=FG0797 :: ₹24900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/renesa_pli-01.jpg?v=1783437091,2026-07-07T20:41:29+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Renesa Pedestal White,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,atomberg-pedestal-fan-renesa-bldc-motor-energy-saving-pedestal-fan-400mm-with-remote-control-white-srilanka,https://atomberg.com/products/atomberg-pedestal-fan-renesa-bldc-motor-energy-saving-pedestal-fan-400mm-with-remote-control-white-srilanka,23900.0,23900.0,"Color, Sweep Size, Variant",Snow White/400mm/Swing :: SKU=FG0212-srilanka :: ₹23900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/white.jpg?v=1783437084,2026-07-07T20:41:22+05:30,2026-09-08T08:56:53+05:30
Atomberg,Atomberg Renesa White,Best Energy-Efficient Fans in Sri Lanka,Best Energy-Efficient Fans in Sri Lanka,shop-ceiling-fans-atomberg-renesa-bldc-motor-with-remote-3-blade-ceiling-fan-white-srilanka,https://atomberg.com/products/shop-ceiling-fans-atomberg-renesa-bldc-motor-with-remote-3-blade-ceiling-fan-white-srilanka,20900.0,20900.0,"Color, Sweep Size",White/1400mm :: SKU=FG0799 :: ₹20900.00,1,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/renesa_prime_remote_gloss_white_plis-01.jpg?v=1783437077,2026-07-07T20:41:15+05:30,2026-09-08T08:56:53+05:30
Atomberg,Studio Nexus,Ceiling Fans,"1200 mm Ceiling Fans, 1400 mm Ceiling Fans, 900 mm Ceiling Fans, All Fans, Bedroom Ceiling Fans, Ceiling Fans, Designer Fans, Living Room Ceiling Fans, Smart Fans",atomberg-studio-nexus-bldc-motor-3-blade-ceiling-fan,https://atomberg.com/products/atomberg-studio-nexus-bldc-motor-3-blade-ceiling-fan,4599.0,5699.0,"Color, Sweep Size, Fan Type",Pearl White/1200mm/Nexus Smart :: SKU=FG1232 :: ₹4999.00 | Pearl White/900mm/Nexus Smart :: SKU=FG1245 :: ₹4899.00 | Pearl White/1400mm/Nexus Smart :: SKU=FG1249 :: ₹5199.00 | Dark Walnut/1200mm/Nexus Smart :: SKU=FG1243 :: ₹5499.00 | Dark Walnut/900mm/Nexus Smart :: SKU=FG1248 :: ₹5399.00 | Dark Walnut/1400mm/Nexus Smart :: SKU=FG1252 :: ₹5699.00 | Midnight Black/1200mm/Nexus :: SKU=FG1238 :: ₹4599.00 | Rose Gold/1200mm/Nexus Smart :: SKU=FG1242 :: ₹4999.00 | Rose Gold/900mm/Nexus Smart :: SKU=FG1247 :: ₹4899.00 | Rose Gold/1400mm/Nexus Smart :: SKU=FG1251 :: ₹5199.00 | Ritz Blue/1200mm/Nexus Smart :: SKU=FG1241 :: ₹4999.00 | Ritz Blue/900mm/Nexus Smart :: SKU=FG0682 :: ₹4899.00 | Ritz Blue/1400mm/Nexus Smart :: SKU=FG1250 :: ₹5199.00 | Gloss White/1200mm/Nexus :: SKU=FG1244 :: ₹4599.00 | Pebble Grey/1200mm/Nexus :: SKU=FG1240 :: ₹4599.00 | Blaze Brown/1200mm/Nexus :: SKU=FG0685 :: ₹4599.00,16,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_sm_1200_pw_pli_21_mar_1.png?v=1783437026 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_1400_pw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_900_pw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_ns_1200_gw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_1400_rg_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_900_rg_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_sm_1200_rg_pli_21_mar_1.png?v=1783437026 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_ns_1200_mb_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_sm_1200_dw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_1400_dw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_900_dw_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_ns_1200_pg_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_ns_1200_bbb_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_sm_1200_rb_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_1400_rb_pli_21_mar_1.png?v=1783437025 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/st_nx_900_rb_pli_21_mar_1.png?v=1783437025,2026-07-07T20:40:21+05:30,2026-09-08T08:56:53+05:30
Atomberg,Erica Meta Ceiling Fan,Ceiling Fans,"1200 mm Ceiling Fans, All Fans, Bedroom Ceiling Fans, BLDC Ceiling Fans, Ceiling Fans, Designer Fans, Living Room Ceiling Fans",erica-meta-ceiling-fan,https://atomberg.com/products/erica-meta-ceiling-fan,3499.0,3499.0,"Color, Sweep Size",Gloss Seasand Ivory/1230mm :: SKU=FG0814 :: ₹3499.00 | Midnight Black/1230mm :: SKU=FG0812 :: ₹3499.00 | Snow White/1230mm :: SKU=FG0749 :: ₹3499.00 | Blaze Brown/1230mm :: SKU=FG0813 :: ₹3499.00,4,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/ericameta_ssivory_2703_6.jpg?v=1783437006 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_meta_ns_black_2703_6.jpg?v=1783437006 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_meta_non_smart_pli-06.jpg?v=1783437006 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/ericameta_blzbrwn_2703_6.jpg?v=1783437007,2026-07-07T20:40:04+05:30,2026-09-08T08:56:53+05:30
Atomberg,Erica Nuvo Ceiling Fan,Ceiling Fans,"1200 mm Ceiling Fans, All Fans, Bedroom Ceiling Fans, BLDC Ceiling Fans, Ceiling Fans, Designer Fans, Living Room Ceiling Fans, Regulator Fans",erica-nuvo-ceiling-fan,https://atomberg.com/products/erica-nuvo-ceiling-fan,4299.0,4549.0,"Color, Sweep Size, Fan Type",Umber Brown/1200mm/Remote :: SKU=FG1255 :: ₹4549.00 | Lotus Pink/1200mm/Remote :: SKU=FG1254 :: ₹4549.00 | Aegean Blue/1200mm/Remote :: SKU=FG1256 :: ₹4549.00 | Midnight Black/1200mm/Remote :: SKU=FG0727 :: ₹4549.00 | Misty Teal/1200mm/Regulator :: SKU=FG0968 :: ₹4299.00 | Snow White/1200mm/Remote :: SKU=FG1253 :: ₹4549.00 | Snow White/1200mm/Regulator :: SKU=FG0967 :: ₹4299.00 | Blaze Brown/1200mm/Regulator :: SKU=FG0970 :: ₹4299.00 | Seasand Ivory/1200mm/Regulator :: SKU=FG0969 :: ₹4299.00,9,https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_plis-06.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_plis_lotus_pink-06.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/atom001_atomberg_fan_erica_nuvo_plis_aegean_blue_aw-05.jpg?v=1783436998 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_plis_black-06.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_regulator_1200_teal_pli_09_jan_5.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/atom001_atomberg_fan_erica_nuvo_plis_snow_white_aw-05.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_regulator_1200_white_pli_09_jan_5.jpg?v=1783436997 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_regulator_1200_brown_pli_09_jan_5.jpg?v=1783436998 | https://cdn.shopify.com/s/files/1/0712/5159/1221/files/erica_nuvo_regulator_1200_ivory_pli_09_jan_5.jpg?v=1783436997,2026-07-07T20:39:55+05:30,2026-09-08T08:56:53+05:30
